InvoiceDate,total_amount,lag_1,lag_2,lag_3,lag_7,lag_14,lag_30
2010-02-28 14:17:00,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02
2010-02-28 14:24:00,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02
2010-02-28 14:34:00,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02
2010-02-28 14:41:00,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02
2010-02-28 14:43:00,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02
2010-02-28 15:01:00,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02
2010-02-28 15:05:00,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02
2010-02-28 15:21:00,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02
2010-02-28 15:58:00,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02
2010-02-28 16:00:00,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02
2010-02-28 16:01:00,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02
2010-02-28 16:14:00,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02
2010-02-28 16:16:00,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02
2010-03-01 08:38:00,23982.670000000002,16917.02,16917.02,16917.02,16917.02,16917.02,16917.02
2010-03-01 08:55:00,23982.670000000002,23982.670000000002,16917.02,16917.02,16917.02,16917.02,16917.02
2010-03-01 09:13:00,23982.670000000002,23982.670000000002,23982.670000000002,16917.02,16917.02,16917.02,16917.02
2010-03-01 09:24:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02,16917.02,16917.02
2010-03-01 09:30:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02,16917.02,16917.02
2010-03-01 09:56:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02,16917.02,16917.02
2010-03-01 09:58:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02,16917.02,16917.02
2010-03-01 10:06:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02,16917.02
2010-03-01 10:07:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02,16917.02
2010-03-01 10:14:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02,16917.02
2010-03-01 10:17:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02,16917.02
2010-03-01 10:19:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02,16917.02
2010-03-01 10:21:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02,16917.02
2010-03-01 10:36:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02,16917.02
2010-03-01 11:04:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02
2010-03-01 11:18:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02
2010-03-01 11:28:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02
2010-03-01 11:33:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02
2010-03-01 11:34:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02
2010-03-01 11:36:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02
2010-03-01 11:45:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02
2010-03-01 11:59:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02
2010-03-01 12:04:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02
2010-03-01 12:16:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02
2010-03-01 12:21:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02
2010-03-01 12:31:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02
2010-03-01 12:34:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02
2010-03-01 12:35:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02
2010-03-01 12:47:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02
2010-03-01 13:06:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,16917.02
2010-03-01 13:10:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 13:14:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 13:22:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 13:24:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 13:29:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 13:40:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 13:41:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 13:45:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 13:51:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 13:57:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 14:01:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 14:31:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 14:48:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 14:54:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 15:05:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 15:10:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 15:21:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 15:36:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 15:47:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 16:02:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 16:14:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 16:29:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 16:31:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-01 16:35:00,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-02 09:11:00,21707.53,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-02 09:20:00,21707.53,21707.53,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-02 09:23:00,21707.53,21707.53,21707.53,23982.670000000002,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-02 09:25:00,21707.53,21707.53,21707.53,21707.53,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-02 09:42:00,21707.53,21707.53,21707.53,21707.53,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-02 09:44:00,21707.53,21707.53,21707.53,21707.53,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-02 10:04:00,21707.53,21707.53,21707.53,21707.53,23982.670000000002,23982.670000000002,23982.670000000002
2010-03-02 10:08:00,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002,23982.670000000002
2010-03-02 10:16:00,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002,23982.670000000002
2010-03-02 10:37:00,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002,23982.670000000002
2010-03-02 10:46:00,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002,23982.670000000002
2010-03-02 10:49:00,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002,23982.670000000002
2010-03-02 11:53:00,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002,23982.670000000002
2010-03-02 12:01:00,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002,23982.670000000002
2010-03-02 12:17:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002
2010-03-02 12:18:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002
2010-03-02 12:20:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002
2010-03-02 12:24:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002
2010-03-02 12:29:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002
2010-03-02 12:30:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002
2010-03-02 12:48:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002
2010-03-02 13:08:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002
2010-03-02 13:09:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002
2010-03-02 13:20:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002
2010-03-02 13:25:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002
2010-03-02 13:28:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002
2010-03-02 13:36:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002
2010-03-02 13:39:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002
2010-03-02 13:50:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002
2010-03-02 14:01:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,23982.670000000002
2010-03-02 14:03:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 14:12:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 14:19:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 14:23:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 14:32:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 14:36:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 14:48:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 14:57:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 14:59:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 15:23:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 15:28:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 15:37:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 15:44:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 15:45:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 16:33:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 16:36:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 16:50:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 17:05:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 17:10:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-02 17:13:00,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-03 08:25:00,31906.24,21707.53,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-03 08:42:00,31906.24,31906.24,21707.53,21707.53,21707.53,21707.53,21707.53
2010-03-03 09:06:00,31906.24,31906.24,31906.24,21707.53,21707.53,21707.53,21707.53
2010-03-03 09:10:00,31906.24,31906.24,31906.24,31906.24,21707.53,21707.53,21707.53
2010-03-03 09:16:00,31906.24,31906.24,31906.24,31906.24,21707.53,21707.53,21707.53
2010-03-03 09:59:00,31906.24,31906.24,31906.24,31906.24,21707.53,21707.53,21707.53
2010-03-03 10:11:00,31906.24,31906.24,31906.24,31906.24,21707.53,21707.53,21707.53
2010-03-03 10:19:00,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53,21707.53
2010-03-03 10:43:00,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53,21707.53
2010-03-03 10:54:00,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53,21707.53
2010-03-03 11:08:00,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53,21707.53
2010-03-03 11:13:00,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53,21707.53
2010-03-03 11:14:00,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53,21707.53
2010-03-03 11:34:00,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53,21707.53
2010-03-03 11:36:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53
2010-03-03 11:40:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53
2010-03-03 11:51:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53
2010-03-03 11:53:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53
2010-03-03 11:57:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53
2010-03-03 12:02:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53
2010-03-03 12:10:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53
2010-03-03 12:16:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53
2010-03-03 12:20:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53
2010-03-03 12:21:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53
2010-03-03 12:27:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53
2010-03-03 12:31:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53
2010-03-03 12:34:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53
2010-03-03 12:42:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53
2010-03-03 12:45:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53
2010-03-03 12:53:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,21707.53
2010-03-03 12:54:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 12:57:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 13:04:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 13:51:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 13:57:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 14:02:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 14:06:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 14:07:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 14:10:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 14:13:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 14:20:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 14:31:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 14:42:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 14:43:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 14:44:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 15:13:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 15:26:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 15:52:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 15:56:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 16:03:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 16:21:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 16:33:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 16:37:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 16:49:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 16:51:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-03 17:18:00,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-04 08:26:00,30431.74,31906.24,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-04 09:08:00,30431.74,30431.74,31906.24,31906.24,31906.24,31906.24,31906.24
2010-03-04 09:32:00,30431.74,30431.74,30431.74,31906.24,31906.24,31906.24,31906.24
2010-03-04 09:37:00,30431.74,30431.74,30431.74,30431.74,31906.24,31906.24,31906.24
2010-03-04 09:38:00,30431.74,30431.74,30431.74,30431.74,31906.24,31906.24,31906.24
2010-03-04 09:51:00,30431.74,30431.74,30431.74,30431.74,31906.24,31906.24,31906.24
2010-03-04 09:53:00,30431.74,30431.74,30431.74,30431.74,31906.24,31906.24,31906.24
2010-03-04 10:06:00,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24,31906.24
2010-03-04 10:23:00,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24,31906.24
2010-03-04 10:29:00,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24,31906.24
2010-03-04 10:31:00,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24,31906.24
2010-03-04 10:40:00,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24,31906.24
2010-03-04 10:41:00,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24,31906.24
2010-03-04 10:45:00,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24,31906.24
2010-03-04 10:46:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24
2010-03-04 10:47:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24
2010-03-04 10:49:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24
2010-03-04 11:11:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24
2010-03-04 11:28:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24
2010-03-04 11:29:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24
2010-03-04 11:36:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24
2010-03-04 11:42:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24
2010-03-04 11:44:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24
2010-03-04 11:53:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24
2010-03-04 12:11:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24
2010-03-04 12:13:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24
2010-03-04 12:24:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24
2010-03-04 12:31:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24
2010-03-04 12:32:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24
2010-03-04 12:37:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,31906.24
2010-03-04 12:39:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 12:41:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 12:50:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 12:53:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 12:57:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 13:01:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 13:24:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 13:39:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 13:47:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 13:53:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 14:05:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 14:23:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 14:24:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 14:27:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 14:36:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 14:41:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 14:45:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 14:50:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 14:53:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 15:05:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 15:07:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 15:39:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 15:44:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 16:06:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 16:38:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 17:08:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 17:10:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 17:22:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 17:29:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 17:40:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 17:42:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 17:45:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 17:54:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 18:02:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 18:23:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 18:25:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 18:27:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-04 18:46:00,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-05 07:15:00,26007.68,30431.74,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-05 08:01:00,26007.68,26007.68,30431.74,30431.74,30431.74,30431.74,30431.74
2010-03-05 08:45:00,26007.68,26007.68,26007.68,30431.74,30431.74,30431.74,30431.74
2010-03-05 09:07:00,26007.68,26007.68,26007.68,26007.68,30431.74,30431.74,30431.74
2010-03-05 09:09:00,26007.68,26007.68,26007.68,26007.68,30431.74,30431.74,30431.74
2010-03-05 09:15:00,26007.68,26007.68,26007.68,26007.68,30431.74,30431.74,30431.74
2010-03-05 09:39:00,26007.68,26007.68,26007.68,26007.68,30431.74,30431.74,30431.74
2010-03-05 10:05:00,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74,30431.74
2010-03-05 10:11:00,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74,30431.74
2010-03-05 10:12:00,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74,30431.74
2010-03-05 10:13:00,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74,30431.74
2010-03-05 10:14:00,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74,30431.74
2010-03-05 10:20:00,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74,30431.74
2010-03-05 10:35:00,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74,30431.74
2010-03-05 10:37:00,26007.68,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74
2010-03-05 10:50:00,26007.68,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74
2010-03-05 10:51:00,26007.68,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74
2010-03-05 10:55:00,26007.68,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74
2010-03-05 10:58:00,26007.68,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74
2010-03-05 11:16:00,26007.68,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74
2010-03-05 11:17:00,26007.68,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74
2010-03-05 11:22:00,26007.68,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74
2010-03-05 11:31:00,26007.68,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74
2010-03-05 11:50:00,26007.68,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74
2010-03-05 11:55:00,26007.68,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74
2010-03-05 11:56:00,26007.68,26007.68,26007.68,26007.68,26007.68,26007.68,30431.74
